"Step","dandy-snowflake-25 - episode/return","dandy-snowflake-25 - episode/return__MIN","dandy-snowflake-25 - episode/return__MAX","legendary-plasma-24 - episode/return","legendary-plasma-24 - episode/return__MIN","legendary-plasma-24 - episode/return__MAX","gentle-mountain-20 - episode/return","gentle-mountain-20 - episode/return__MIN","gentle-mountain-20 - episode/return__MAX"
"35359","","","","748.487060546875","748.487060546875","748.487060546875","","",""
"35445","","","","","","","615.1439208984375","615.1439208984375","615.1439208984375"
"35476","641.7291870117188","641.7291870117188","641.7291870117188","","","","","",""
"35542","","","","608.3340454101562","608.3340454101562","608.3340454101562","","",""
"35642","","","","","","","618.4771118164062","618.4771118164062","618.4771118164062"
"35665","623.2041625976562","623.2041625976562","623.2041625976562","","","","","",""
"35715","","","","577.2540893554688","577.2540893554688","577.2540893554688","","",""
"35818","","","","","","","532.9962158203125","532.9962158203125","532.9962158203125"
"35835","501.312255859375","501.312255859375","501.312255859375","","","","","",""
"35899","","","","601.3377075195312","601.3377075195312","601.3377075195312","","",""
"36003","507.5702209472656","507.5702209472656","507.5702209472656","","","","","",""
"36012","","","","","","","602.4544677734375","602.4544677734375","602.4544677734375"
"36093","","","","626.742431640625","626.742431640625","626.742431640625","","",""
"36215","","","","","","","638.7402954101562","638.7402954101562","638.7402954101562"
"36226","736.1997680664062","736.1997680664062","736.1997680664062","","","","","",""
"36278","","","","598.0757446289062","598.0757446289062","598.0757446289062","","",""
"36417","","","","","","","631.0352783203125","631.0352783203125","631.0352783203125"
"36450","713.2763671875","713.2763671875","713.2763671875","","","","","",""
"36458","","","","596.11865234375","596.11865234375","596.11865234375","","",""
"36638","","","","","","","703.2588500976562","703.2588500976562","703.2588500976562"
"36651","636.6111450195312","636.6111450195312","636.6111450195312","","","","","",""
"36654","","","","612.6414184570312","612.6414184570312","612.6414184570312","","",""
"36823","","","","554.4711303710938","554.4711303710938","554.4711303710938","","",""
"36833","","","","","","","594.3392944335938","594.3392944335938","594.3392944335938"
"36856","654.0840454101562","654.0840454101562","654.0840454101562","","","","","",""
"37000","","","","587.1918334960938","587.1918334960938","587.1918334960938","","",""
"37028","","","","","","","617.3379516601562","617.3379516601562","617.3379516601562"
"37052","644.510498046875","644.510498046875","644.510498046875","","","","","",""
"37176","","","","565.1705932617188","565.1705932617188","565.1705932617188","","",""
"37230","585.0232543945312","585.0232543945312","585.0232543945312","","","","","",""
"37244","","","","","","","687.8894653320312","687.8894653320312","687.8894653320312"
"37364","","","","592.5438232421875","592.5438232421875","592.5438232421875","","",""
"37438","648.2896118164062","648.2896118164062","648.2896118164062","","","","","",""
"37446","","","","","","","634.3035888671875","634.3035888671875","634.3035888671875"
"37547","","","","598.271484375","598.271484375","598.271484375","","",""
"37631","619.8389892578125","619.8389892578125","619.8389892578125","","","","","",""
"37656","","","","","","","655.859130859375","655.859130859375","655.859130859375"
"37728","","","","593.5281982421875","593.5281982421875","593.5281982421875","","",""
"37792","514.8853759765625","514.8853759765625","514.8853759765625","","","","","",""
"37850","","","","","","","610.1223754882812","610.1223754882812","610.1223754882812"
"37904","","","","572.4246826171875","572.4246826171875","572.4246826171875","","",""
"37973","599.0263061523438","599.0263061523438","599.0263061523438","","","","","",""
"38053","","","","","","","630.5850830078125","630.5850830078125","630.5850830078125"
"38100","","","","630.9990844726562","630.9990844726562","630.9990844726562","","",""
"38150","584.9542846679688","584.9542846679688","584.9542846679688","","","","","",""
"38252","","","","","","","617.5492553710938","617.5492553710938","617.5492553710938"
"38259","","","","521.276123046875","521.276123046875","521.276123046875","","",""
"38372","723.6192626953125","723.6192626953125","723.6192626953125","","","","","",""
"38433","","","","567.2154541015625","567.2154541015625","567.2154541015625","","",""
"38452","","","","","","","629.1812133789062","629.1812133789062","629.1812133789062"
"38580","682.7608642578125","682.7608642578125","682.7608642578125","","","","","",""
"38611","","","","577.7509765625","577.7509765625","577.7509765625","","",""
"38683","","","","","","","746.7872314453125","746.7872314453125","746.7872314453125"
"38769","598.39013671875","598.39013671875","598.39013671875","","","","","",""
"38832","","","","717.2579956054688","717.2579956054688","717.2579956054688","","",""
"38879","","","","","","","611.0131225585938","611.0131225585938","611.0131225585938"
"38944","581.9840698242188","581.9840698242188","581.9840698242188","","","","","",""
"39015","","","","584.8341064453125","584.8341064453125","584.8341064453125","","",""
"39098","","","","","","","708.8660888671875","708.8660888671875","708.8660888671875"
"39137","641.8627319335938","641.8627319335938","641.8627319335938","","","","","",""
"39211","","","","623.9055786132812","623.9055786132812","623.9055786132812","","",""
"39301","","","","","","","626.355224609375","626.355224609375","626.355224609375"
"39333","646.5546264648438","646.5546264648438","646.5546264648438","","","","","",""
"39394","","","","593.5922241210938","593.5922241210938","593.5922241210938","","",""
"39496","","","","","","","599.6660766601562","599.6660766601562","599.6660766601562"
"39531","648.0098876953125","648.0098876953125","648.0098876953125","","","","","",""
"39567","","","","553.8529663085938","553.8529663085938","553.8529663085938","","",""
"39712","","","","","","","676.328857421875","676.328857421875","676.328857421875"
"39722","621.4782104492188","621.4782104492188","621.4782104492188","","","","","",""
"39743","","","","577.1875","577.1875","577.1875","","",""
"39906","603.8041381835938","603.8041381835938","603.8041381835938","","","","","",""
"39925","","","","","","","656.9141845703125","656.9141845703125","656.9141845703125"
"39932","","","","621.193115234375","621.193115234375","621.193115234375","","",""
"40080","575.6132202148438","575.6132202148438","575.6132202148438","","","","","",""
"40126","","","","","","","625.5560302734375","625.5560302734375","625.5560302734375"
"40134","","","","656.3471069335938","656.3471069335938","656.3471069335938","","",""
"40259","595.8842163085938","595.8842163085938","595.8842163085938","","","","","",""
"40326","","","","615.7319946289062","615.7319946289062","615.7319946289062","","",""
"40346","","","","","","","698.896484375","698.896484375","698.896484375"
"40460","641.4915771484375","641.4915771484375","641.4915771484375","","","","","",""
"40516","","","","611.7381591796875","611.7381591796875","611.7381591796875","","",""
"40555","","","","","","","651.9259643554688","651.9259643554688","651.9259643554688"
"40658","664.8641967773438","664.8641967773438","664.8641967773438","","","","","",""
"40697","","","","584.024169921875","584.024169921875","584.024169921875","","",""
"40781","","","","","","","727.5592651367188","727.5592651367188","727.5592651367188"
"40839","601.2026977539062","601.2026977539062","601.2026977539062","","","","","",""
"40878","","","","578.6710815429688","578.6710815429688","578.6710815429688","","",""
"40974","","","","","","","599.0938110351562","599.0938110351562","599.0938110351562"
"41004","540.1690063476562","540.1690063476562","540.1690063476562","","","","","",""
"41061","","","","605.4089965820312","605.4089965820312","605.4089965820312","","",""
"41195","","","","","","","701.2382202148438","701.2382202148438","701.2382202148438"
"41202","655.2711791992188","655.2711791992188","655.2711791992188","","","","","",""
"41258","","","","646.978271484375","646.978271484375","646.978271484375","","",""
"41388","","","","","","","590.5474243164062","590.5474243164062","590.5474243164062"
"41393","611.9705200195312","611.9705200195312","611.9705200195312","","","","","",""
"41438","","","","586.0228271484375","586.0228271484375","586.0228271484375","","",""
"41580","612.3129272460938","612.3129272460938","612.3129272460938","","","","","",""
"41616","","","","","","","742.3017578125","742.3017578125","742.3017578125"
"41649","","","","688.854736328125","688.854736328125","688.854736328125","","",""
"41759","564.0018920898438","564.0018920898438","564.0018920898438","","","","","",""
"41810","","","","","","","593.8126220703125","593.8126220703125","593.8126220703125"
"41835","","","","613.0402221679688","613.0402221679688","613.0402221679688","","",""
"41944","622.181884765625","622.181884765625","622.181884765625","","","","","",""
"41996","","","","523.6158447265625","523.6158447265625","523.6158447265625","","",""
"42053","","","","","","","760.8353271484375","760.8353271484375","760.8353271484375"
"42130","621.5879516601562","621.5879516601562","621.5879516601562","","","","","",""
"42183","","","","606.6435546875","606.6435546875","606.6435546875","","",""
"42267","","","","","","","671.3873901367188","671.3873901367188","671.3873901367188"
"42311","570.0139770507812","570.0139770507812","570.0139770507812","","","","","",""
"42347","","","","541.5478515625","541.5478515625","541.5478515625","","",""
"42485","","","","","","","688.140625","688.140625","688.140625"
"42490","597.6993408203125","597.6993408203125","597.6993408203125","","","","","",""
"42534","","","","609.2700805664062","609.2700805664062","609.2700805664062","","",""
"42677","614.0309448242188","614.0309448242188","614.0309448242188","","","","","",""
"42699","","","","","","","662.4697265625","662.4697265625","662.4697265625"
"42714","","","","581.490234375","581.490234375","581.490234375","","",""
"42879","","","","539.0697631835938","539.0697631835938","539.0697631835938","","",""
"42880","666.2347412109375","666.2347412109375","666.2347412109375","","","","","",""
"42947","","","","","","","824.482666015625","824.482666015625","824.482666015625"
"43014","385.4604187011719","385.4604187011719","385.4604187011719","","","","","",""
"43049","","","","553.3722534179688","553.3722534179688","553.3722534179688","","",""
"43176","","","","","","","720.6618041992188","720.6618041992188","720.6618041992188"
"43212","660.4879150390625","660.4879150390625","660.4879150390625","","","","","",""
"43242","","","","611.2750854492188","611.2750854492188","611.2750854492188","","",""
"43406","","","","","","","737.8339233398438","737.8339233398438","737.8339233398438"
"43407","641.7456665039062","641.7456665039062","641.7456665039062","","","","","",""
"43428","","","","595.2360229492188","595.2360229492188","595.2360229492188","","",""
"43592","619.5265502929688","619.5265502929688","619.5265502929688","","","","","",""
"43596","","","","533.7630004882812","533.7630004882812","533.7630004882812","","",""
"43626","","","","","","","705.2976684570312","705.2976684570312","705.2976684570312"
"43757","","","","529.4234008789062","529.4234008789062","529.4234008789062","","",""
"43782","608.3734741210938","608.3734741210938","608.3734741210938","","","","","",""
